ZCTA5,LANDSQMT,WATERSQMT,LANDSQMI,WATERSQMI,POPULATION,HSGUNITS,INTPTLAT,INTPTLON,Total Area in Sq Mi,Lat-top,Long-left,Lat-bottom,Long-right
14729,91341026,626628,35.27,0.24,948,552,42.408377,-78.743584,35.51,42.451558,-78.775467,42.365196,-78.711701
14731,118642487,122229,45.81,0.05,"1,576","2,568",42.307351,-78.655503,45.86,42.356421,-78.691792,42.258281,-78.619214
14732,5794277,0,2.24,0.00,211,85,42.231862,-79.116414,2.24,42.242701,-79.124439,42.221023,-79.108389
14733,71799900,482917,27.72,0.19,"3,833","1,804",42.160122,-79.172199,27.91,42.198404,-79.200576,42.121840,-79.143822
14735,214620527,1711660,82.87,0.66,"2,751","1,555",42.452690,-78.096169,83.53,42.518917,-78.145033,42.386463,-78.047305
14736,13535416,0,5.23,0.00,282,195,42.140845,-79.746108,5.23,42.157411,-79.758391,42.124279,-79.733825
14737,285523891,930916,110.24,0.36,"4,252","2,653",42.329050,-78.428611,110.60,42.405258,-78.484951,42.252842,-78.372271
14738,170434243,583040,65.81,0.23,"3,651","1,809",42.055006,-79.084541,66.03,42.113889,-79.128262,41.996123,-79.040820
14739,204985815,169576,79.15,0.07,"2,903","1,809",42.192604,-78.146295,79.21,42.257097,-78.194077,42.128111,-78.098513
14740,67466588,12952,26.05,0.01,"1,431",642,42.223203,-79.181435,26.05,42.260191,-79.208826,42.186215,-79.154044
14741,159498082,137638,61.58,0.05,"1,873","1,270",42.219966,-78.611624,61.64,42.276856,-78.653755,42.163076,-78.569493
14742,581623,0,0.22,0.00,314,128,42.120123,-79.306839,0.22,42.123557,-79.309386,42.116689,-79.304292
14743,112522248,78914,43.45,0.03,"1,783",953,42.207941,-78.394917,43.48,42.255721,-78.430308,42.160161,-78.359526
14744,45143834,411100,17.43,0.16,"2,094",512,42.428100,-78.206654,17.59,42.458491,-78.229086,42.397709,-78.184222
14747,112740880,341951,43.53,0.13,"2,289","1,066",42.153715,-79.094518,43.66,42.201597,-79.130015,42.105833,-79.059021
14748,46367231,974765,17.90,0.38,746,368,42.157106,-78.643061,18.28,42.188087,-78.666027,42.126125,-78.620095
14750,28745085,0,11.10,0.00,"4,426","2,384",42.079766,-79.329244,11.10,42.103907,-79.347162,42.055625,-79.311326
14752,649516,0,0.25,0.00,169,173,42.351728,-79.319857,0.25,42.355357,-79.322539,42.348099,-79.317175
14753,142509330,542390,55.02,0.21,"1,166",573,42.036032,-78.664372,55.23,42.089886,-78.704371,41.982178,-78.624373
14754,43028236,36063,16.61,0.01,667,366,42.021908,-78.201569,16.63,42.051456,-78.223520,41.992360,-78.179618
14755,195274750,394967,75.40,0.15,"2,916","1,567",42.233756,-78.804596,75.55,42.296741,-78.851230,42.170771,-78.757962
14756,355130,0,0.14,0.00,110,136,42.198039,-79.421274,0.14,42.200722,-79.423262,42.195356,-79.419286
14757,119619162,244818,46.19,0.09,"3,487","2,530",42.237679,-79.504709,46.28,42.286976,-79.541206,42.188382,-79.468212
14760,164347071,2114463,63.45,0.82,"18,775","9,266",42.077027,-78.418429,64.27,42.135121,-78.461549,42.018933,-78.375309
14767,138165475,609875,53.35,0.24,"2,088",804,42.057352,-79.514135,53.58,42.110395,-79.553518,42.004309,-79.474752
14769,23612130,5153,9.12,0.00,919,492,42.367931,-79.472317,9.12,42.389813,-79.488484,42.346049,-79.456150
14770,76684751,783022,29.61,0.30,"2,963","1,342",42.037929,-78.300296,29.91,42.077560,-78.329730,41.998298,-78.270862
14772,191303981,774427,73.86,0.30,"4,255","1,795",42.157470,-78.952618,74.16,42.219874,-78.998878,42.095066,-78.906358
14774,461338,0,0.18,0.00,151,52,42.088367,-78.149092,0.18,42.091425,-78.151362,42.085309,-78.146822
14775,139959428,5652519,54.04,2.18,"2,537","1,306",42.228753,-79.699933,56.22,42.283087,-79.740165,42.174419,-79.659701
14777,37177259,2423457,14.35,0.94,667,706,42.386080,-78.273772,15.29,42.414415,-78.294701,42.357745,-78.252843
14778,1076111,0,0.42,0.00,"1,453",2,42.077584,-78.483239,0.42,42.082255,-78.486706,42.072913,-78.479772
14779,291889040,3003534,112.70,1.16,"6,932","3,503",42.081230,-78.777986,113.86,42.158552,-78.835374,42.003908,-78.720598
14781,188068289,223972,72.61,0.09,"2,225",989,42.161603,-79.601288,72.70,42.223389,-79.647087,42.099817,-79.555489
14782,142328450,60703,54.95,0.02,"2,401","1,101",42.265508,-79.263865,54.98,42.319237,-79.303627,42.211779,-79.224103
14783,64535004,16640745,24.92,6.43,320,197,42.082135,-78.887355,31.34,42.122703,-78.917464,42.041567,-78.857246
14784,74978433,839750,28.95,0.32,"1,033",546,42.311143,-79.385369,29.27,42.350350,-79.414362,42.271936,-79.356376
14787,108797822,10348448,42.01,4.00,"5,121","2,675",42.311648,-79.571405,46.00,42.360797,-79.607750,42.262499,-79.535060
14788,545003,0,0.21,0.00,163,67,42.061991,-78.380108,0.21,42.065315,-78.382576,42.058667,-78.377640
14801,281410630,1049217,108.65,0.41,"5,475","2,522",42.104056,-77.292969,109.06,42.179731,-77.349114,42.028381,-77.236824
14802,2694190,0,1.04,0.00,"4,135",560,42.253375,-77.789298,1.04,42.260766,-77.794768,42.245984,-77.783828
14803,64552064,250965,24.92,0.10,"1,174",609,42.273415,-77.745296,25.02,42.309662,-77.772117,42.237168,-77.718475
14804,144718714,232123,55.88,0.09,"1,479",880,42.317259,-77.847936,55.97,42.371469,-77.888021,42.263049,-77.807851
14805,71626806,1550160,27.66,0.60,"1,100",527,42.351406,-76.720073,28.25,42.389924,-76.748539,42.312888,-76.691607
14806,178016450,459603,68.73,0.18,"2,269","1,172",42.171541,-77.772537,68.91,42.231695,-77.817119,42.111387,-77.727955
14807,175202573,577235,67.65,0.22,"3,076","1,477",42.420986,-77.711334,67.87,42.480684,-77.755403,42.361288,-77.667265
14808,8726700,0,3.37,0.00,591,267,42.559639,-77.466860,3.37,42.572940,-77.476657,42.546338,-77.457063
14809,144350779,331399,55.73,0.13,"2,552","1,249",42.424318,-77.448755,55.86,42.478478,-77.488734,42.370158,-77.408776
14810,312850512,1065607,120.79,0.41,"12,356","5,955",42.349744,-77.343373,121.20,42.429521,-77.402332,42.269967,-77.284414
14812,200834973,220128,77.54,0.08,"3,478","1,460",42.300727,-77.005249,77.63,42.364572,-77.052470,42.236882,-76.958028
14813,157509358,420848,60.81,0.16,"2,520","1,396",42.252647,-77.995104,60.98,42.309232,-78.036988,42.196062,-77.953220
14814,22291331,761146,8.61,0.29,"1,931",825,42.154488,-76.958827,8.90,42.176107,-76.974854,42.132869,-76.942800
14815,44842487,3471673,17.31,1.34,946,776,42.374323,-77.086685,18.65,42.405620,-77.109806,42.343026,-77.063564
14816,9975059,56624,3.85,0.02,520,207,42.197874,-76.732083,3.87,42.212135,-76.742648,42.183613,-76.721518
14817,104360284,252245,40.29,0.10,"2,380","1,080",42.357575,-76.334979,40.39,42.403629,-76.369011,42.311521,-76.300947
14818,96595946,14142,37.30,0.01,"1,745",983,42.454933,-76.818927,37.30,42.499190,-76.851580,42.410676,-76.786274
14819,106875746,147322,41.26,0.06,733,401,42.224195,-77.441939,41.32,42.270776,-77.476433,42.177614,-77.407445
14820,79614973,66440,30.74,0.03,784,358,42.193280,-77.359900,30.77,42.233473,-77.389678,42.153087,-77.330122
14821,140524424,319963,54.26,0.12,"3,314","1,394",42.241574,-77.219254,54.38,42.295011,-77.258814,42.188137,-77.179694
14822,128106755,474368,49.46,0.18,"1,169",722,42.424481,-77.851457,49.65,42.475539,-77.889146,42.373423,-77.813768
14823,200848764,44261,77.55,0.02,"3,754","1,915",42.249138,-77.558954,77.57,42.312958,-77.606195,42.185318,-77.511713
14824,58725429,8629,22.67,0.00,678,301,42.259793,-76.699531,22.68,42.294301,-76.725070,42.225285,-76.673992
14825,43694812,10603,16.87,0.00,919,373,42.056296,-76.618187,16.87,42.086063,-76.640289,42.026529,-76.596085
14826,157542122,714354,60.83,0.28,"2,216","1,163",42.491464,-77.497778,61.10,42.548108,-77.539546,42.434820,-77.456010
14827,233078,0,0.09,0.00,191,82,42.180651,-77.142885,0.09,42.182825,-77.144496,42.178477,-77.141274
14830,232758429,2074917,89.87,0.80,"19,850","9,160",42.128119,-77.031973,90.67,42.197119,-77.083147,42.059119,-76.980799
14836,77612958,131305,29.97,0.05,"1,009",558,42.542918,-77.878193,30.02,42.582619,-77.907444,42.503217,-77.848942
14837,206377382,3554920,79.68,1.37,"5,648","3,084",42.490667,-77.026107,81.06,42.555907,-77.074214,42.425427,-76.978000
14838,93327018,527204,36.03,0.20,"1,956",832,42.188142,-76.662322,36.24,42.231763,-76.694643,42.144521,-76.630001
14839,114089906,10792,44.05,0.00,793,491,42.119444,-77.640967,44.05,42.167541,-77.676643,42.071347,-77.605291
14840,152429898,419118,58.85,0.16,"3,061","2,944",42.440793,-77.194254,59.02,42.496461,-77.235335,42.385125,-77.153173
14841,50774709,0,19.60,0.00,915,655,42.525338,-76.840915,19.60,42.557423,-76.864561,42.493253,-76.817269
14842,43333204,17366,16.73,0.01,938,594,42.600504,-76.981134,16.74,42.630150,-77.002956,42.570858,-76.959312
14843,260485531,902828,100.57,0.35,"13,043","6,231",42.320079,-77.646339,100.92,42.392876,-77.700165,42.247282,-77.592513
14845,206759519,1021186,79.83,0.39,"20,453","8,939",42.215912,-76.834161,80.22,42.280816,-76.882230,42.151008,-76.786092
14846,88472732,626065,34.16,0.24,792,418,42.532090,-78.001565,34.40,42.574592,-78.032885,42.489588,-77.970245
14847,100938474,90954,38.97,0.04,"2,398","1,278",42.608582,-76.734212,39.01,42.653840,-76.767522,42.563324,-76.700902
14850,326231605,2259973,125.96,0.87,"63,886","26,467",42.432194,-76.497024,126.83,42.513802,-76.557257,42.350586,-76.436791
14853,611084,37581,0.24,0.01,"2,755",0,42.449002,-76.477551,0.25,42.452628,-76.480227,42.445376,-76.474875
14854,58950,0,0.02,0.00,37,15,42.505802,-76.614769,0.02,42.506895,-76.615575,42.504709,-76.613963
14855,72538765,84933,28.01,0.03,956,362,42.145700,-77.497396,28.04,42.184072,-77.525846,42.107328,-77.468946
14856,976583,0,0.38,0.00,215,92,42.376717,-77.366506,0.38,42.381167,-77.369793,42.372267,-77.363219
14858,93550806,816438,36.12,0.32,"1,598",670,42.029557,-77.135009,36.44,42.073297,-77.167499,41.985817,-77.102519
14859,80707317,156987,31.16,0.06,"1,029",485,42.114838,-76.538139,31.22,42.155328,-76.568175,42.074348,-76.508103
14860,54357512,10449,20.99,0.00,"1,039",779,42.591920,-76.831428,20.99,42.625120,-76.855870,42.558720,-76.806986
14861,88636457,675470,34.22,0.26,"1,404",641,42.088212,-76.686236,34.48,42.130765,-76.717815,42.045659,-76.654657
14864,32250895,116718,12.45,0.05,"1,307",595,42.275415,-76.840921,12.50,42.301032,-76.859875,42.249798,-76.821967
14865,51653512,16170,19.94,0.01,"2,607","1,232",42.348192,-76.833977,19.95,42.380558,-76.857898,42.315826,-76.810056
14867,173709162,368029,67.07,0.14,"5,569","2,458",42.343150,-76.618094,67.21,42.402558,-76.662004,42.283742,-76.574184
14869,52205360,16711,20.16,0.01,"1,378",604,42.360831,-76.768968,20.16,42.393370,-76.793011,42.328292,-76.744925
14870,158767759,1425906,61.30,0.55,"9,821","4,374",42.160378,-77.127624,61.85,42.217367,-77.169869,42.103389,-77.085379
14871,148082519,1293312,57.17,0.50,"5,456","1,938",42.039625,-76.911418,57.67,42.094657,-76.952289,41.984593,-76.870547
14872,16652444,19076,6.43,0.01,605,283,42.243653,-76.874902,6.44,42.262038,-76.888512,42.225268,-76.861292
14873,191366308,363843,73.89,0.14,"2,448","1,770",42.522288,-77.296985,74.03,42.584635,-77.342936,42.459941,-77.251034
14874,5998235,0,2.32,0.00,250,245,42.530172,-77.175490,2.32,42.541200,-77.183617,42.519144,-77.167363
14877,109526203,377875,42.29,0.15,401,341,42.057790,-77.680307,42.43,42.104994,-77.715355,42.010586,-77.645259
14878,41541282,0,16.04,0.00,781,430,42.450262,-76.943405,16.04,42.479283,-76.964819,42.421241,-76.921991
14879,111681435,933212,43.12,0.36,"2,398","1,041",42.321946,-77.187158,43.48,42.369729,-77.222487,42.274163,-77.151829
14880,142629247,161288,55.07,0.06,"1,668","1,028",42.177487,-77.969226,55.13,42.231292,-78.009099,42.123682,-77.929353
14881,3182031,3378,1.23,0.00,192,111,42.399901,-76.358994,1.23,42.407937,-76.364928,42.391865,-76.353060
14882,86054843,256414,33.23,0.10,"3,826","1,747",42.580097,-76.553256,33.32,42.621929,-76.584058,42.538265,-76.522454
14883,186971270,1300173,72.19,0.50,"4,136","1,850",42.243023,-76.472102,72.69,42.304805,-76.517839,42.181241,-76.426365
14884,49628133,840161,19.16,0.32,273,320,42.479522,-77.893852,19.49,42.511510,-77.917443,42.447534,-77.870261
14885,108874075,0,42.04,0.00,873,419,42.046486,-77.570328,42.04,42.093468,-77.605217,41.999504,-77.535439
14886,201011933,582649,77.61,0.22,"6,753","3,181",42.505751,-76.684980,77.84,42.569682,-76.732111,42.441820,-76.637849
14889,116419386,331489,44.95,0.13,"1,590",744,42.234171,-76.578897,45.08,42.282823,-76.614919,42.185519,-76.542875
14891,135111962,279469,52.17,0.11,"4,149","2,070",42.377014,-76.946182,52.27,42.429406,-76.984886,42.324622,-76.907478
14892,111048077,1388972,42.88,0.54,"8,189","3,609",42.046025,-76.529114,43.41,42.093770,-76.564570,41.998280,-76.493658
14893,58702,0,0.02,0.00,6,27,42.467714,-77.107721,0.02,42.468805,-77.108526,42.466623,-77.106916
14894,29204670,71939,11.28,0.03,"1,454",612,42.019064,-76.777092,11.30,42.043427,-76.795192,41.994701,-76.758992
14895,294154285,777271,113.57,0.30,"9,616","4,943",42.081440,-77.940922,113.87,42.158767,-77.998314,42.004113,-77.883530
14897,66126387,5524,25.53,0.00,980,439,42.020669,-77.792682,25.53,42.057286,-77.819885,41.984052,-77.765479
14898,151206957,73453,58.38,0.03,"1,734",747,42.053364,-77.429500,58.41,42.108745,-77.470622,41.997983,-77.388378
14901,96791377,2009354,37.37,0.78,"16,736","6,617",42.087649,-76.746938,38.15,42.132405,-76.780152,42.042893,-76.713724
14903,54026660,862295,20.86,0.33,"7,567","3,440",42.131632,-76.871851,21.19,42.164991,-76.896590,42.098273,-76.847112
14904,14548782,874836,5.62,0.34,"16,269","7,324",42.069149,-76.800695,5.96,42.086832,-76.813822,42.051466,-76.787568
14905,10790257,470938,4.17,0.18,"9,070","4,326",42.087725,-76.843282,4.35,42.102835,-76.854495,42.072615,-76.832069
15001,155516937,3449150,60.05,1.33,"31,964","14,820",40.595263,-80.322877,61.38,40.652034,-80.365984,40.538492,-80.279770
15003,16912197,948840,6.53,0.37,"11,861","6,199",40.603640,-80.216424,6.90,40.622669,-80.230872,40.584611,-80.201976
15004,811322,0,0.31,0.00,351,153,40.345102,-80.381297,0.31,40.349158,-80.384388,40.341046,-80.378206
15005,40711517,702310,15.72,0.27,"9,450","4,168",40.642533,-80.186188,15.99,40.671509,-80.208175,40.613557,-80.164201
15006,637395,0,0.25,0.00,240,118,40.633590,-79.876889,0.25,40.637185,-79.879617,40.629995,-79.874161
15007,861007,0,0.33,0.00,323,136,40.652232,-79.931679,0.33,40.656410,-79.934849,40.648054,-79.928509
15009,63554326,3636775,24.54,1.40,"15,082","6,839",40.697919,-80.365122,25.94,40.734828,-80.393105,40.661010,-80.337139
15010,129573025,1397138,50.03,0.54,"28,425","12,787",40.770882,-80.351497,50.57,40.822412,-80.390522,40.719352,-80.312472
15012,86904411,975705,33.55,0.38,"15,905","7,326",40.155434,-79.812961,33.93,40.197644,-79.845222,40.113224,-79.780700
15014,1316565,115337,0.51,0.04,"3,184","1,617",40.608072,-79.740428,0.55,40.613460,-79.744518,40.602684,-79.736338
15015,2423450,0,0.94,0.00,"1,175",499,40.637248,-80.081101,0.94,40.644258,-80.086420,40.630238,-80.075782
15017,33756097,125432,13.03,0.05,"16,213","7,875",40.339614,-80.128216,13.08,40.365823,-80.148193,40.313405,-80.108239
15018,4878525,414063,1.88,0.16,821,389,40.265885,-79.797067,2.04,40.276244,-79.804971,40.255526,-79.789163
15019,58794615,147877,22.70,0.06,"1,719",770,40.406974,-80.328574,22.76,40.441543,-80.354897,40.372405,-80.302251
15020,3418347,1185149,1.32,0.46,231,121,40.233411,-79.950295,1.78,40.243072,-79.957670,40.223750,-79.942920
15021,237040192,69450,91.52,0.03,"7,352","3,294",40.388565,-80.441527,91.55,40.457899,-80.494337,40.319231,-80.388717
15022,46772529,624519,18.06,0.24,"10,340","5,391",40.124908,-79.939333,18.30,40.155907,-79.963036,40.093909,-79.915630
15024,43320050,585052,16.73,0.23,"9,029","3,924",40.584970,-79.847315,16.95,40.614805,-79.869973,40.555135,-79.824657
15025,42884841,1259013,16.56,0.49,"15,944","7,814",40.297614,-79.923250,17.04,40.327530,-79.946067,40.267698,-79.900433
15026,86778262,534939,33.51,0.21,"3,390","1,429",40.504991,-80.353946,33.71,40.547065,-80.385937,40.462917,-80.321955
15027,3728899,473269,1.44,0.18,"2,201","1,053",40.666350,-80.240199,1.62,40.675580,-80.247200,40.657120,-80.233198
15028,517475,234569,0.20,0.09,142,64,40.311313,-79.789560,0.29,40.315218,-79.792538,40.307408,-79.786582
15030,4868191,654829,1.88,0.25,"1,128",637,40.591655,-79.782503,2.13,40.602237,-79.790538,40.581073,-79.774468
15031,1207105,0,0.47,0.00,513,247,40.348228,-80.161128,0.47,40.353175,-80.164898,40.343281,-80.157358
15033,5773168,384671,2.23,0.15,"4,910","2,771",40.179104,-79.864709,2.38,40.190277,-79.873246,40.167931,-79.856172
15034,2507585,245511,0.97,0.09,"1,792","1,000",40.350816,-79.890602,1.06,40.358287,-79.896296,40.343345,-79.884908
15035,1074654,0,0.41,0.00,"2,129","1,155",40.384822,-79.807401,0.41,40.389490,-79.810956,40.380154,-79.803846
15037,68522890,1423828,26.46,0.55,"10,894","4,865",40.257714,-79.852770,27.01,40.295372,-79.881508,40.220056,-79.824032
15038,1132242,201837,0.44,0.08,325,158,40.250809,-79.925568,0.52,40.256010,-79.929537,40.245608,-79.921599
15042,43178835,345025,16.67,0.13,"8,105","3,629",40.690315,-80.204823,16.80,40.720020,-80.227347,40.660610,-80.182299
15043,84730108,3494982,32.71,1.35,"2,458",953,40.551695,-80.487856,34.06,40.593988,-80.519991,40.509402,-80.455721
15044,107079609,45351,41.34,0.02,"27,049","10,496",40.637986,-79.947904,41.36,40.684589,-79.983268,40.591383,-79.912540
15045,4096331,530612,1.58,0.20,"4,483","2,255",40.325814,-79.885985,1.79,40.335499,-79.893369,40.316129,-79.878601
15046,5432400,546385,2.10,0.21,"2,640","1,131",40.557753,-80.227975,2.31,40.568763,-80.236340,40.546743,-80.219610
15047,495589,186266,0.19,0.07,151,72,40.318926,-79.808154,0.26,40.322644,-79.810989,40.315208,-79.805319
15049,1116546,0,0.43,0.00,895,487,40.556112,-79.805574,0.43,40.560870,-79.809189,40.551354,-79.801959
15050,60637555,30664,23.41,0.01,"2,431",973,40.563665,-80.434517,23.42,40.598736,-80.461160,40.528594,-80.407874
15051,2144253,0,0.83,0.00,461,246,40.562601,-79.866913,0.83,40.569194,-79.871922,40.556008,-79.861904
15052,45179152,193567,17.44,0.07,"3,483","1,507",40.658561,-80.430767,17.52,40.688891,-80.453775,40.628231,-80.407759
15053,227561,0,0.09,0.00,154,70,40.381001,-80.359879,0.09,40.383149,-80.361515,40.378853,-80.358243
15054,338257,0,0.13,0.00,375,180,40.362377,-80.407684,0.13,40.364996,-80.409679,40.359758,-80.405689
15055,1731352,33748,0.67,0.01,"1,360",717,40.306293,-80.123516,0.68,40.312275,-80.128078,40.300311,-80.118954
15056,2382658,454542,0.92,0.18,"1,140",589,40.563890,-80.216015,1.10,40.571474,-80.221777,40.556306,-80.210253
15057,141603046,211171,54.67,0.08,"13,930","5,614",40.358657,-80.243904,54.75,40.412278,-80.284763,40.305036,-80.203045
15059,36479548,1509080,14.08,0.58,"4,193","2,096",40.677919,-80.485549,14.67,40.705671,-80.506596,40.650167,-80.464502
15060,849816,0,0.33,0.00,790,353,40.366849,-80.292127,0.33,40.371000,-80.295290,40.362698,-80.288964
15061,46565513,3626066,17.98,1.40,"12,799","5,889",40.659904,-80.319701,19.38,40.691804,-80.343900,40.628004,-80.295502
15062,8704851,435785,3.36,0.17,"7,731","4,244",40.148786,-79.878186,3.53,40.162399,-79.888592,40.135173,-79.867780
15063,73676839,1783317,28.45,0.69,"11,677","5,505",40.191166,-79.922476,29.14,40.230280,-79.952355,40.152052,-79.892597
15064,2132715,0,0.82,0.00,382,210,40.356339,-80.149928,0.82,40.362915,-80.154939,40.349763,-80.144917
15065,32066841,1359603,12.38,0.52,"11,588","5,639",40.644060,-79.725372,12.91,40.670093,-79.745125,40.618027,-79.705619
15066,56070318,422128,21.65,0.16,"12,785","5,852",40.747074,-80.256143,21.81,40.780917,-80.281782,40.713231,-80.230504
15067,5278531,555633,2.04,0.21,"2,281","1,107",40.207243,-79.962480,2.25,40.218119,-79.970786,40.196367,-79.954174
15068,116797174,3059652,45.10,1.18,"38,785","18,734",40.557925,-79.726079,46.28,40.607220,-79.763531,40.508630,-79.688627
15071,47454570,0,18.32,0.00,"9,956","4,402",40.412098,-80.187802,18.32,40.443116,-80.211419,40.381080,-80.164185
15072,176019,0,0.07,0.00,101,60,40.139245,-79.856330,0.07,40.141134,-79.857774,40.137356,-79.854886
15074,38782320,770968,14.97,0.30,"8,874","4,119",40.734016,-80.208354,15.27,40.762334,-80.229812,40.705698,-80.186896
15075,61429,0,0.02,0.00,128,57,40.586037,-79.826914,0.02,40.587153,-79.827762,40.584921,-79.826066
15076,1891849,0,0.73,0.00,849,414,40.607346,-79.834668,0.73,40.613539,-79.839370,40.601153,-79.829966
15077,2918006,271996,1.13,0.11,198,94,40.624986,-80.415781,1.23,40.633028,-80.421885,40.616944,-80.409677
15078,1895632,0,0.73,0.00,523,287,40.355915,-80.384977,0.73,40.362114,-80.389701,40.349716,-80.380253
15081,830784,220847,0.32,0.09,475,241,40.574948,-80.236071,0.41,40.579565,-80.239578,40.570331,-80.232564
15082,809429,0,0.31,0.00,350,156,40.377841,-80.212916,0.31,40.381892,-80.216002,40.373790,-80.209830
15083,9489252,413350,3.66,0.16,952,432,40.263984,-79.785752,3.82,40.278153,-79.796564,40.249815,-79.774940
15084,72058774,444415,27.82,0.17,"10,130","5,005",40.628590,-79.803264,27.99,40.666930,-79.832362,40.590250,-79.774166
15085,24761294,0,9.56,0.00,"7,944","3,612",40.385736,-79.722260,9.56,40.408142,-79.739326,40.363330,-79.705194
15086,4249943,0,1.64,0.00,300,137,40.674953,-80.106364,1.64,40.684235,-80.113404,40.665671,-80.099324
15087,1852269,533552,0.72,0.21,234,110,40.189522,-79.853422,0.92,40.196477,-79.858735,40.182567,-79.848109
15088,521123,167544,0.20,0.06,535,260,40.272147,-79.896180,0.27,40.275884,-79.899031,40.268410,-79.893329
15089,49562783,1000570,19.14,0.39,"6,262","3,002",40.225327,-79.748788,19.52,40.257345,-79.773234,40.193309,-79.724342
15090,54700120,33868,21.12,0.01,"21,202","8,254",40.625887,-80.067535,21.13,40.659199,-80.092818,40.592575,-80.042252
